ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Wheel,Color,Airbags,Price,Drive wheels_Front,Drive wheels_Rear,Doors_04-May,Doors_>5
45810862,645,56,1020,2011,9,1,2,1.8,159000,4,0,0,12,12,20385,1,0,1,0
45814021,585,23,545,2013,9,0,5,1.8,138000,4,0,0,7,12,15681,1,0,1,0
45651133,765,36,670,2015,4,1,5,2.0,159928,4,0,0,1,0,12858,1,0,1,0
45742806,521,8,469,2011,9,0,5,1.4,178000,4,0,0,11,8,12858,1,0,1,0
45779998,1030,59,698,2010,3,0,5,2.5,20000,4,0,0,1,6,15681,1,0,1,0
43722104,308,56,1000,2014,3,0,2,1.8,91358,4,3,0,7,12,16935,1,0,1,0
45815957,640,23,1144,2013,9,1,5,2.0,53867,4,0,0,12,12,4391,1,0,1,0
45640880,919,5,1309,2012,4,1,1,3.0,274098,6,0,0,14,0,6586,0,0,1,0
45810027,503,56,224,2012,3,1,5,1.5,20400,4,0,0,2,4,21558,1,0,1,0
44610413,2534,41,1300,2003,4,1,5,2.0,140000,4,0,0,12,8,9722,0,0,1,0
45813003,650,8,469,2016,9,0,5,1.4,13120,4,2,0,14,12,20385,1,0,1,0
45789915,1292,28,375,2016,9,1,5,3.0,27812,6,0,0,12,4,34340,1,0,1,0
45800974,717,52,927,2013,9,0,5,1.8,200000,4,1,0,14,6,15500,1,0,1,0
45729915,924,53,1058,2011,4,1,1,2.7,121649,4,0,0,12,4,29711,1,0,1,0
45731789,1091,23,715,2016,10,1,1,2.5,111817,4,0,0,12,4,37984,1,0,1,0
45770720,768,59,775,2012,9,1,1,2.0,52960,4,1,0,11,10,22580,1,0,1,0
45802185,2160,5,79,2005,9,1,5,3.0,0,6,2,0,1,10,15681,0,1,1,0
45816528,753,23,1144,2012,9,1,2,2.4,259934,4,0,0,11,12,4547,1,0,1,0
45793236,890,8,945,2016,4,1,5,2.0,29703,4,0,0,14,4,18660,1,0,1,0
45781678,988,56,1000,2007,3,1,2,1.5,193000,4,0,0,2,0,12544,1,0,1,0
45804410,831,27,437,2011,4,1,5,2.4,40056,4,0,0,7,4,35234,1,0,1,0
45715368,1293,36,851,2007,4,1,1,3.0,180000,6,2,0,1,12,25089,0,0,1,0
45668860,586,32,362,2012,3,1,2,1.8,146000,4,0,0,14,12,11290,1,0,1,0
45646562,1053,32,536,2014,9,1,5,3.5,179358,6,0,0,11,12,1333,1,0,1,0
45800176,925,23,205,2016,3,0,5,1.6,57736,4,2,0,14,8,15053,1,0,1,0
45794041,717,16,913,2013,1,1,5,3.7,111111,6,1,0,1,12,20385,0,1,0,0
45325311,629,41,785,2015,4,0,5,1.6,80000,4,2,0,1,8,14113,1,0,1,0
45803215,765,23,1144,2015,9,1,4,2.0,571321,4,0,0,14,4,10976,1,0,1,0
45476495,585,23,545,2013,9,0,5,1.8,80000,4,0,0,3,6,14426,1,0,1,0
45814973,2185,36,276,1996,9,0,0,2.0,0,4,1,0,1,4,6586,0,1,1,0
45803623,934,23,715,2015,7,1,1,2.5,52351,4,0,0,15,4,23518,1,0,1,0
45793361,488,8,1165,2016,9,1,5,1.0,30901,4,0,0,14,4,11604,1,0,1,0
45369846,4241,39,960,1997,4,0,1,2.8,278374,4,0,1,6,2,8467,0,0,1,0
44670645,1030,56,1000,2010,3,1,2,1.8,174000,4,3,0,14,8,18189,1,0,1,0
45521388,1282,5,1326,2008,4,1,5,3.0,160350,6,2,0,1,16,42337,0,0,1,0
45797702,583,23,545,2011,9,1,5,1.6,133783,4,0,0,7,4,19679,1,0,1,0
45757579,531,23,205,2012,3,1,5,1.6,104509,4,0,0,2,12,1725,1,0,1,0
45792271,1712,36,531,2006,9,1,4,5.5,134000,8,2,0,1,8,27284,0,1,1,0
45754261,1113,0,843,2012,4,1,5,3.7,147701,6,0,0,14,12,4861,0,0,1,0
45776767,2185,56,1046,1996,4,0,5,2.0,0,4,0,1,2,4,4704,0,0,0,0
45816645,0,42,1244,1991,9,0,0,2.0,362000,4,1,0,7,4,3400,1,0,1,0
45719506,717,28,936,2013,9,1,5,2.4,120000,4,0,0,1,8,17562,1,0,1,0
45809958,494,41,875,2015,3,1,5,1.2,80746,4,0,0,1,4,6275,1,0,1,0
45770290,2352,39,962,2000,4,0,5,2.0,170000,4,0,1,14,0,9095,0,0,1,0
45732770,639,23,1144,2014,9,1,4,2.0,531500,4,0,0,8,4,6429,1,0,1,0
45792172,2155,56,1048,2002,4,0,5,2.0,120000,4,0,0,7,6,13172,0,0,1,0
45787104,1702,16,1217,1998,6,0,1,2.5,250000,4,1,0,14,0,15681,0,1,1,0
45799718,2534,36,513,2003,9,1,1,3.2,261086,6,2,0,1,12,19757,0,1,1,0
45635258,779,56,383,2013,9,1,2,2.5,124912,4,0,0,14,12,3763,1,0,1,0
45776611,831,21,462,2011,4,1,5,2.4,116000,4,0,0,3,12,21500,0,0,1,0
36987589,1268,56,224,2012,3,0,5,1.5,111000,4,0,1,1,6,9408,1,0,1,0
45750625,1053,41,984,2014,4,1,5,3.5,178656,6,0,0,12,12,2587,1,0,1,0
45733093,639,23,1144,2014,9,1,4,2.0,352590,4,0,0,12,4,11604,1,0,1,0
45766501,810,56,444,2016,9,0,5,1.8,131000,4,0,0,7,10,21639,1,0,1,0
45802934,891,23,1122,2016,4,1,1,2.0,153000,4,0,0,1,4,43216,1,0,1,0
45801734,687,23,545,2010,9,1,5,1.6,100230,4,0,0,1,4,18240,1,0,1,0
45776477,1041,56,327,2018,4,1,5,1.8,12987,5,2,0,2,12,28000,1,0,0,1
45806872,585,56,1000,2013,3,1,2,1.8,173933,4,0,0,12,12,1019,1,0,1,0
45813516,919,16,569,2012,4,1,5,3.0,135000,4,0,0,14,6,17876,0,0,1,0
45788883,2534,39,213,2003,4,0,0,2.4,14529,4,2,1,1,2,8154,0,0,1,0
45788264,1282,21,588,2008,3,0,5,1.5,278000,4,3,1,2,0,10976,1,0,1,0
45352176,1816,35,889,2014,9,1,1,2.2,136000,4,0,1,1,8,14113,1,0,1,0
45792388,753,28,1166,2012,4,1,5,2.4,152466,4,0,0,14,12,3293,1,0,1,0
45809236,639,8,402,2014,4,1,1,2.0,82014,4,0,0,1,4,36485,1,0,1,0
45798038,687,23,545,2010,9,1,5,1.6,115783,4,0,0,12,4,13658,1,0,1,0
45115113,690,8,871,2016,9,0,5,1.5,86000,4,2,0,12,8,13172,1,0,1,0
45808506,697,59,698,2015,3,1,5,1.8,219232,4,0,0,1,12,1411,1,0,1,0
45809876,585,8,469,2013,9,1,5,1.8,122555,4,0,0,1,4,16041,1,0,1,0
45678105,717,56,224,2013,3,0,2,1.5,185000,4,3,1,14,4,13172,1,0,1,0
45115632,1030,56,1000,2010,9,0,2,1.8,162000,4,0,0,7,8,15681,1,0,1,0
45763081,1058,56,726,2012,4,1,5,3.5,140966,6,0,0,1,12,23521,0,0,1,0
45475755,2470,3,181,2004,1,1,1,2.0,260000,4,1,0,12,4,9722,1,0,0,0
45668952,2155,56,1000,2002,9,0,2,1.5,184000,4,0,0,14,4,7840,1,0,1,0
45772091,2160,36,517,2005,9,1,5,3.5,111520,6,0,0,7,0,16308,0,1,1,0
45809987,584,8,469,2014,4,1,5,1.8,45680,4,0,0,3,4,5331,1,0,1,0
45800310,645,56,1000,2011,3,0,2,1.8,145000,4,0,0,14,12,17249,1,0,1,0
45766170,1018,3,1032,2011,9,1,1,3.0,232554,6,0,0,12,0,2352,0,0,1,0
45810274,765,8,871,2015,9,1,1,2.0,60618,4,0,0,1,4,24302,1,0,1,0
45669454,768,56,1000,2012,9,0,2,1.8,112000,4,3,0,7,6,18189,1,0,1,0
45798514,521,8,469,2011,9,1,5,1.4,93000,4,2,0,7,10,15681,1,0,1,0
44390368,934,56,383,2015,9,1,5,2.5,83200,4,2,0,14,10,29166,1,0,1,0
45804512,707,23,1232,2011,4,1,1,2.0,142000,4,0,0,14,4,22649,1,0,1,0
45802153,1091,23,715,2016,10,1,1,2.5,40877,4,0,0,7,4,30326,1,0,1,0
45797127,1047,23,545,2007,9,1,1,1.6,54279,4,0,0,12,4,4704,1,0,1,0
45805579,781,59,768,2012,9,1,5,2.5,120000,5,2,0,14,0,14113,1,0,1,0
45729680,730,23,545,2016,9,1,5,1.6,55446,4,0,0,7,4,27946,1,0,1,0
45801974,730,23,545,2016,9,1,4,1.6,28332,4,0,0,12,4,18503,1,0,1,0
45809935,503,56,224,2012,3,1,5,1.5,113971,4,0,0,2,4,14069,1,0,1,0
45789798,683,16,636,2014,9,1,6,2.0,140000,4,0,0,1,10,29793,1,0,1,0
45797130,583,23,545,2011,9,1,5,1.6,127500,4,0,0,14,4,14454,1,0,1,0
45641903,1273,28,1166,2020,4,1,5,2.4,6216,4,0,0,4,12,1098,1,0,1,0
45656054,690,32,1070,2016,4,1,2,3.5,0,6,0,0,7,12,34811,1,0,1,0
45654183,1811,32,687,2010,4,1,5,4.6,275240,8,0,0,12,0,15681,0,0,1,0
45614784,1712,56,1046,2006,4,0,5,2.4,304000,4,0,0,6,0,16308,0,0,1,0
45732765,707,23,1144,2011,9,1,5,2.0,179352,4,0,0,1,4,16599,1,0,1,0
45798410,585,23,819,2013,9,0,5,1.8,62000,4,0,0,14,8,12858,1,0,1,0
45801511,730,23,545,2016,9,1,1,1.6,33017,4,0,0,14,4,23207,1,0,1,0
45712527,765,16,611,2015,9,1,5,2.0,94600,4,2,0,1,6,11447,1,0,1,0
45779593,1293,62,748,2007,6,0,1,2.3,328000,4,1,0,14,1,25089,0,1,1,0
45803000,639,23,1122,2014,4,1,1,2.0,151000,4,0,0,1,4,36068,1,0,1,0
45787754,2534,56,1241,2003,7,0,0,2.0,200000,4,0,1,14,2,9408,0,0,0,1
45452333,642,16,310,2012,9,1,2,2.0,140000,5,0,0,13,6,14113,1,0,1,0
45812933,2470,16,1216,2004,2,0,1,2.0,144000,4,1,0,14,0,15681,1,0,1,0
45804106,770,23,1232,2016,4,1,1,1.7,60604,4,0,0,1,4,45210,1,0,1,0
45687874,2160,36,1242,2005,7,0,4,1.9,189000,4,2,0,1,6,6896,1,0,0,1
42793108,2160,21,588,2005,3,0,5,1.3,172000,4,0,1,1,4,7997,1,0,1,0
45789079,2534,39,213,2003,4,0,5,2.4,13000,4,2,0,14,2,10349,0,0,1,0
45527999,1195,16,1216,2008,6,0,1,2.2,107000,4,1,0,15,4,15524,1,0,1,0
45786991,1475,5,121,1995,9,0,5,2.0,1111111,6,1,0,1,2,4077,0,1,1,0
45771814,924,56,444,2017,9,1,5,1.8,61701,4,0,0,12,12,3136,1,0,1,0
45751049,1820,21,930,2019,9,1,5,3.5,13994,6,0,0,1,12,19757,1,0,1,0
45797030,777,23,715,2014,7,1,1,2.5,164805,4,0,0,14,4,31650,1,0,1,0
45794348,1475,42,931,1995,9,0,0,2.0,150000,4,1,0,9,0,2195,0,1,1,0
45810387,1712,55,1119,2006,3,0,5,1.6,180000,4,0,0,12,0,6272,1,0,1,0
43448352,1266,56,224,2014,9,0,2,1.5,87000,4,0,1,14,2,10506,1,0,1,0
45797665,862,23,715,2011,4,1,1,2.5,43224,4,0,0,2,4,12083,1,0,1,0
45766422,1091,56,383,2016,9,1,5,2.5,114389,4,0,0,2,12,2195,1,0,1,0
45809277,308,21,588,2015,3,1,2,1.5,102528,4,0,0,1,4,11726,1,0,1,0
45763514,777,35,151,2014,4,1,5,2.5,131179,4,0,0,1,12,2274,1,0,1,0
45801711,583,23,545,2011,9,1,5,1.6,87210,4,0,0,12,4,18826,1,0,1,0
45802982,640,23,1122,2013,4,1,1,2.0,45881,4,0,0,14,4,28391,1,0,1,0
45778126,1531,59,1257,1994,9,0,5,1.8,1133,4,1,0,2,2,4077,1,0,1,0
45760785,835,3,1030,2011,4,0,5,3.2,174000,6,2,0,1,0,14740,0,0,1,0
45793069,627,8,871,2014,9,1,1,2.0,38714,4,0,0,3,4,15053,1,0,1,0
45323258,768,23,545,2012,9,0,5,1.8,121918,4,2,0,7,2,18189,1,0,1,0
45785819,2155,36,286,2002,9,1,4,2.6,300000,6,2,0,1,8,10036,0,1,1,0
45798582,1531,42,233,1994,9,0,5,1.6,0,4,1,0,6,2,2300,1,0,0,0
45789733,1282,56,1000,2008,9,1,5,1.5,259200,4,0,0,6,8,16308,1,0,1,0
45725020,836,53,210,2010,4,1,1,2.0,118133,4,0,0,12,4,18826,1,0,1,0
45776435,768,36,351,2012,9,1,1,3.5,207000,6,0,0,7,0,65858,0,0,1,0
43410363,878,56,1000,2009,9,1,2,1.8,138942,4,0,0,11,8,12231,1,0,1,0
45776579,2155,56,816,2002,4,0,4,3.4,103000,6,0,1,6,12,25089,0,0,1,0
45768783,3301,16,1216,1992,6,0,1,2.5,0,4,1,0,14,0,4391,0,1,1,0
45778090,642,23,1144,2012,9,1,5,2.0,82000,4,2,0,12,9,20385,1,0,1,0
45771842,1850,36,517,2008,9,1,1,3.5,494317,6,0,0,1,12,4547,0,0,1,0
45797037,765,23,693,2015,1,1,5,2.0,93000,4,0,0,14,4,38737,1,0,1,0
45806948,917,45,409,2013,4,1,1,3.0,140632,6,0,0,1,12,5018,0,0,1,0
45812769,934,56,383,2015,9,1,5,2.5,173101,4,0,0,12,12,1568,1,0,1,0
45787421,1104,5,1309,2015,4,1,5,3.0,143000,6,2,0,2,16,59586,0,0,1,0
45771189,1080,8,751,2014,9,1,5,3.6,143862,6,0,0,12,12,2744,1,0,1,0
45803464,765,23,1144,2015,9,1,4,2.0,145744,4,0,0,11,4,15060,1,0,1,0
45779032,1929,59,698,2001,9,1,1,1.9,200000,4,1,0,12,4,7213,1,0,1,0
45802690,836,23,1122,2010,4,1,1,2.0,188000,4,0,0,7,4,19657,1,0,1,0
45813415,1451,5,1326,2011,4,1,5,4.4,147677,8,0,0,11,12,8154,0,0,1,0
45648509,915,5,1309,2014,4,1,1,3.0,141384,6,0,0,2,0,25089,0,0,1,0
45803330,765,23,1144,2015,9,1,4,2.0,576605,4,0,0,8,4,9252,1,0,1,0
42104237,2534,39,430,2003,3,0,5,1.3,190000,4,3,1,10,4,8154,1,0,1,0
45759421,441,23,1144,2015,9,1,2,2.4,229192,4,0,0,12,0,3607,1,0,1,0
45802063,781,23,715,2012,10,1,1,2.5,206211,4,0,0,7,4,24571,1,0,1,0
45810496,831,8,945,2017,4,1,1,1.6,65124,4,0,0,7,4,36197,1,0,1,0
45757277,1646,32,688,2015,4,1,5,4.6,106918,8,0,0,1,0,47042,0,0,1,0
45765343,308,32,362,2014,3,1,2,1.8,132563,4,0,0,11,0,11447,1,0,1,0
45801722,583,23,545,2011,9,1,5,1.6,89323,4,0,0,12,4,18531,1,0,1,0
45644280,3836,21,462,1999,4,0,5,2.0,189000,4,0,1,11,4,7213,0,0,1,0
45793219,729,8,945,2016,4,1,1,1.6,30374,4,0,0,12,4,15677,1,0,1,0
45809131,502,56,224,2013,3,1,5,1.5,83362,4,0,0,1,4,25089,1,0,1,0
45802618,836,23,1122,2010,4,1,1,2.0,200221,4,0,0,12,4,15496,1,0,1,0
45730115,528,23,545,2014,9,1,1,1.6,133480,4,0,0,14,4,24709,1,0,1,0
45804879,1077,23,1232,2019,4,1,1,2.0,1217,4,0,0,2,4,60994,1,0,1,0
45792204,640,28,936,2013,9,1,5,2.0,50338,4,0,0,14,4,10349,1,0,1,0
45772163,1659,56,1237,2014,9,1,5,5.7,0,8,0,0,14,12,3293,0,0,1,0
45695087,1132,56,1000,2006,3,0,2,1.5,135000,4,3,0,12,8,10976,1,0,1,0
45732373,1017,23,1122,2017,4,1,1,2.0,140097,4,0,0,2,4,53759,1,0,1,0
45804167,891,23,1232,2016,4,1,1,2.0,88585,4,0,0,1,4,45542,1,0,1,0
45667886,683,56,1008,2014,9,1,2,1.5,75000,4,0,0,12,8,16308,1,0,1,0
45732963,891,23,1144,2016,9,1,4,2.0,295509,4,0,0,12,4,15681,1,0,1,0
45729909,640,53,1058,2013,4,1,1,2.0,130000,4,0,0,14,4,30596,1,0,1,0
45663305,2155,39,960,2002,4,0,0,3.5,190000,6,0,1,1,6,12544,0,0,1,0
44984036,1030,5,1326,2010,4,1,5,3.5,180000,6,2,0,1,0,78403,0,0,1,0
45809946,419,41,875,2013,3,1,5,1.2,86146,4,0,0,1,4,5209,1,0,1,0
45802995,707,23,1122,2011,4,1,1,2.0,142000,4,0,0,1,4,26255,1,0,1,0
45727295,640,53,799,2013,4,1,1,2.0,81025,4,0,0,14,4,21953,1,0,1,0
45732138,639,23,1122,2014,4,1,1,2.0,155000,4,0,0,7,4,43062,1,0,1,0
45782322,2352,5,1309,2000,4,1,0,4.4,198000,8,0,0,12,6,6899,0,0,1,0
45565993,835,41,785,2011,4,0,5,1.6,84000,4,3,0,7,6,20698,0,0,1,0
45810476,765,8,945,2015,4,1,1,2.0,61000,4,0,0,2,4,34127,1,0,1,0
45606391,1058,56,726,2012,4,1,2,3.5,75000,6,2,0,14,12,48610,0,0,1,0
45732608,765,23,1122,2015,4,1,1,2.0,48484,4,0,0,12,4,53872,1,0,1,0
45759888,1811,32,687,2010,4,1,5,4.6,275240,8,0,0,12,0,15681,0,0,1,0
43547179,639,16,636,2014,9,1,5,2.0,105873,4,0,0,1,12,11917,1,0,1,0
43277982,1413,21,588,2011,3,0,5,1.5,133000,4,0,1,14,4,8467,1,0,1,0
45769283,1604,36,517,2014,9,1,5,5.5,101424,8,0,0,7,12,32302,0,0,1,0
45780607,1282,42,454,2008,3,0,5,1.2,135000,4,1,0,3,3,10349,1,0,1,0
45655995,1055,32,1070,2013,4,1,2,3.5,138038,6,0,0,14,12,1019,1,0,1,0
45496305,2534,21,588,2003,3,0,5,1.3,180000,4,0,1,2,4,7683,1,0,1,0
45804415,2108,32,804,2009,9,1,5,4.6,132022,4,0,0,12,4,26591,1,0,1,0
45758569,717,54,1337,2013,4,1,2,2.0,800,6,0,1,14,6,23521,0,0,1,0
45490601,934,35,889,2015,9,1,5,2.5,174000,4,2,0,14,12,31361,1,0,1,0
45815519,475,15,107,2012,9,1,5,1.4,101547,4,0,0,1,7,11917,1,0,0,0
45792551,1195,16,1216,2008,2,1,1,2.2,220000,4,1,0,2,6,10976,1,0,1,0
43375565,2534,21,588,2003,9,0,5,1.5,189000,4,2,1,12,4,8154,1,0,1,0
45776533,1702,56,733,1998,4,0,5,3.4,262000,6,0,1,1,0,10976,0,0,1,0
45793136,789,8,469,2009,9,1,5,1.6,45256,4,0,0,14,4,4234,1,0,1,0
45814785,2155,39,430,2002,9,0,5,1.3,209000,4,0,1,6,2,5959,0,1,1,0
45732673,836,23,1144,2010,9,1,5,2.0,193953,4,0,0,12,4,15035,1,0,1,0
45801233,2352,32,1064,2000,4,1,0,3.0,209123,4,2,0,1,9,12544,0,0,1,0
45800165,683,36,1271,2014,7,1,1,2.2,287000,6,0,0,0,12,45473,1,0,1,0
45732852,639,23,1144,2014,9,1,4,2.0,698359,4,0,0,8,4,8467,1,0,1,0
45798472,2470,36,513,2004,9,1,5,3.2,130000,6,2,1,12,8,16308,0,1,1,0
45787239,2160,36,666,2005,9,1,5,5.0,0,8,2,0,1,8,11604,0,1,1,0
45803284,765,23,1144,2015,9,1,4,2.0,310886,4,0,0,12,4,10663,1,0,1,0
45815732,2470,3,186,2004,9,1,5,1.8,224000,4,1,0,1,8,9408,0,0,1,0
45770022,1493,36,673,2016,4,1,5,3.5,117368,6,0,0,1,0,68681,0,0,1,0
45770379,1030,21,756,2010,3,0,4,1.3,320000,4,0,0,14,4,14740,1,0,1,0
45796974,1185,23,715,2009,7,1,1,2.5,85678,4,0,0,12,4,10945,1,0,1,0
45798374,1888,5,1309,2007,4,1,1,3.0,19000,6,0,0,1,12,29793,0,0,1,0
43278454,1148,41,875,2011,3,0,5,1.2,58000,4,0,1,12,2,6700,1,0,1,0
45809486,891,8,402,2016,4,1,1,2.0,70922,4,0,0,14,4,41055,1,0,1,0
45806347,917,36,855,2013,4,1,1,3.0,114491,6,0,0,14,12,23207,0,0,1,0
44563390,925,36,1142,2016,1,0,5,1.0,37000,3,2,0,14,8,29793,0,1,1,0
45771748,2470,36,862,2004,4,1,0,3.5,175000,6,2,0,12,12,20071,0,0,1,0
45645974,781,56,383,2012,9,1,2,2.5,156518,4,0,0,14,12,3607,1,0,1,0
45809252,691,21,588,2017,3,1,5,1.3,14665,4,0,0,1,4,19930,1,0,1,0
45800281,1702,42,233,1998,2,0,0,1.6,200000,4,1,0,12,2,6586,1,0,1,0
45750657,779,8,871,2013,9,1,5,2.5,0,4,0,0,12,12,1960,1,0,1,0
45694949,456,56,383,2015,9,0,2,2.5,89000,4,3,0,12,0,21012,1,0,1,0
45803384,891,23,1144,2016,9,1,4,2.0,450383,4,0,0,8,4,13172,1,0,1,0
45675913,683,56,1000,2014,9,1,2,1.8,37000,12,0,0,11,0,22894,0,1,1,0
45804483,2352,13,921,2000,9,0,5,2.0,112300,4,0,0,0,4,2822,1,0,1,0
45802664,1475,5,62,1995,3,0,5,1.8,285000,4,1,0,2,1,4077,0,1,0,0
45803864,836,23,1232,2010,4,1,1,2.0,52997,4,0,0,12,4,14897,1,0,1,0
45774080,1053,36,517,2014,9,1,1,3.5,200179,6,0,0,1,12,30734,0,0,1,0
45810894,738,8,469,2017,9,1,5,1.4,78667,4,0,0,2,12,13328,1,0,1,0
45789923,488,28,992,2016,9,1,5,1.0,41370,4,0,0,1,4,18189,1,0,1,0
45787157,2155,27,707,2002,4,1,0,4.0,286400,6,0,0,1,8,9408,0,0,1,0
42877422,1268,56,224,2012,3,0,2,1.5,144000,4,3,1,14,0,9252,1,0,1,0
45731550,1091,23,715,2016,10,1,1,2.5,133014,4,0,0,12,4,43655,1,0,1,0
45781631,2534,36,1097,2003,9,1,5,4.3,240000,8,2,0,4,10,15053,0,0,1,0
45813586,915,5,138,2014,9,1,1,3.0,83600,6,0,0,1,12,15524,0,1,1,0
45617763,781,56,383,2012,9,1,2,2.5,156518,4,0,0,14,12,3607,1,0,1,0
45781902,2160,41,925,2005,3,0,5,1.5,136000,4,0,1,3,4,7840,1,0,1,0
45808805,2352,36,1169,2000,6,0,5,3.2,100000,6,1,0,14,1,10349,0,1,1,0
45794594,1413,41,1206,2011,3,1,5,1.5,98000,4,0,1,1,4,7778,1,0,1,0
45781021,836,13,377,2010,4,0,5,2.0,90000,4,0,0,15,12,10349,1,0,1,0
45755468,777,54,619,2014,4,0,5,2.5,127000,4,3,0,1,12,19444,0,0,1,0
45654436,475,8,1284,2012,3,1,2,1.4,126419,4,0,0,12,12,3293,1,0,1,0
45800809,586,56,1000,2012,3,0,2,1.8,288000,4,3,0,7,10,18817,1,0,1,0
45732126,765,23,1122,2015,4,1,1,2.0,115459,4,0,0,2,4,45436,1,0,1,0
45802864,639,23,1122,2014,4,1,1,2.0,91018,4,0,0,1,4,48998,1,0,1,0
45802805,749,23,1122,2014,4,1,5,2.4,87000,4,0,0,7,4,49858,1,0,1,0
45808588,900,28,936,2015,9,1,5,2.4,170040,4,0,0,12,12,3763,1,0,1,0
44708655,1282,42,240,2008,3,1,1,1.9,209000,4,1,0,13,8,15367,1,0,0,0
45807528,1211,5,79,2010,9,1,5,3.0,157000,6,2,0,14,12,7840,0,1,1,0
45792182,639,28,254,2014,9,1,5,2.0,89526,4,0,0,1,12,1882,1,0,1,0
45794577,777,56,383,2014,9,0,5,2.5,120000,4,2,0,7,10,18189,1,0,1,0
44998607,738,8,473,2017,9,0,5,1.4,89620,4,0,0,13,8,14113,1,0,1,0
45757064,1929,16,1216,2001,6,0,1,2.0,149000,4,1,0,1,12,12544,1,0,1,0
45760431,639,3,184,2014,9,1,5,2.0,81818,4,0,0,2,0,5018,0,0,1,0
45807629,2185,59,698,1996,3,0,5,1.6,220000,1,1,0,1,0,3136,1,0,1,0
45782234,862,56,383,2011,9,0,5,2.5,147037,4,0,0,12,6,18189,1,0,1,0
45759044,524,28,417,2014,9,1,1,1.6,162878,4,0,0,14,4,12529,1,0,1,0
45715705,749,23,1156,2014,9,0,5,2.4,92000,4,2,0,7,12,21639,1,0,1,0
45809847,891,21,424,2016,9,1,5,2.0,36808,4,0,0,1,4,44862,1,0,1,0
45787561,986,56,383,2010,9,0,2,2.4,195200,4,3,0,14,10,13000,1,0,1,0
41746804,1929,36,273,2001,9,0,5,2.0,307651,4,1,1,2,6,4200,0,1,1,0
45792286,638,28,936,2014,9,1,5,2.0,36545,4,0,0,14,4,16778,1,0,1,0
45792453,638,28,936,2014,9,1,5,2.0,54112,4,0,0,14,4,11259,1,0,1,0
45792249,890,28,936,2016,9,1,5,2.0,27390,4,0,0,1,4,26343,1,0,1,0
45781554,777,56,383,2014,9,1,5,2.5,92800,6,2,0,14,10,25402,1,0,1,0
45792632,2155,41,1299,2002,4,0,5,2.0,255000,4,0,1,1,5,7527,0,0,1,0
45641730,609,56,383,2018,9,1,2,2.5,35058,4,0,0,14,12,18817,1,0,1,0
45809821,1712,36,855,2006,4,1,4,3.5,240000,6,2,0,7,12,21953,0,0,1,0
45776545,835,5,1309,2011,4,1,1,3.0,223000,6,2,0,7,12,37633,0,0,1,0
45806360,944,42,233,2008,3,0,1,1.7,219000,4,1,0,7,4,9095,1,0,1,0
45808782,1282,56,1000,2008,9,0,5,1.5,142400,4,0,0,2,8,14113,1,0,1,0
45794425,683,32,362,2014,3,1,2,1.8,82000,4,2,0,14,10,36692,1,0,1,0
45793278,686,8,469,2010,9,1,5,1.6,58221,4,0,0,12,4,5488,1,0,1,0
45801372,1172,36,520,2011,9,1,5,3.5,108000,6,2,0,1,12,32929,0,0,1,0
45765625,834,56,1196,2013,4,1,5,2.7,397915,4,0,0,14,12,27284,0,1,1,0
45803529,639,23,1144,2014,9,1,4,2.0,71466,4,0,0,14,4,11262,1,0,1,0
45803622,1024,23,715,2010,7,1,1,2.5,71517,4,0,0,15,4,7317,1,0,1,0
45733415,765,23,1144,2015,9,1,5,2.0,87196,4,0,0,7,4,48575,1,0,1,0
45809218,639,8,402,2014,4,1,1,2.0,53528,4,0,0,1,4,37611,1,0,1,0
45756988,2155,36,506,2002,9,1,1,2.7,350000,5,2,0,2,4,14426,0,1,1,0
45803531,1139,56,728,2009,4,1,2,3.3,68609,4,0,0,12,8,39201,0,0,1,0
45348551,768,23,550,2012,9,1,5,1.8,182400,4,1,0,7,8,16621,1,0,1,0
45776529,746,56,1000,2009,9,0,2,1.5,237872,4,0,0,3,8,11290,1,0,1,0
45801401,2155,36,283,2002,1,1,5,2.3,157000,4,2,0,12,6,7213,0,1,0,0
45793967,1586,41,984,2010,4,1,5,4.0,120000,4,0,0,7,0,27284,0,0,1,0
45774789,779,59,768,2013,9,1,5,2.5,103000,5,0,0,14,0,12544,1,0,1,0
45721329,1929,56,1046,2001,4,1,5,2.0,202000,4,0,0,12,0,10036,0,0,1,0
45809052,1342,16,586,2017,9,1,5,2.7,22519,4,0,0,14,4,119009,1,0,1,0
45651201,1850,32,1066,2008,4,1,2,3.5,244731,6,0,0,1,12,7997,1,0,1,0
45666047,1293,36,260,2007,3,1,5,1.7,160000,4,0,0,14,12,13485,1,0,1,0
45729563,528,23,545,2014,9,1,5,1.6,90823,4,0,0,14,4,28830,1,0,1,0
45523686,1079,56,327,2018,4,1,5,2.0,22816,4,0,0,7,12,2195,1,0,1,0
43860356,595,46,403,2015,4,0,1,1.5,56000,4,2,0,1,8,29552,1,0,1,0
45642477,609,56,383,2018,9,1,2,2.5,127515,4,0,0,1,12,9722,1,0,1,0
45432702,717,56,1025,2013,3,1,2,1.8,100000,4,3,1,12,9,20698,1,0,1,0
45729852,730,53,210,2016,4,1,1,1.6,72000,4,0,0,11,4,39750,1,0,1,0
